1719,0,3,1265,4500
2,1,4,48,9000
259,1,2,1265,9000
3,2,3,1265,7500
35,0,4,224,4000
120,0,2,75,3750
1719,1,7,158,5000
1438,2,5,482,6000
1438,2,3,1831,6250
103,0,3,63,3750
103,0,2,1681,5250
103,0,1,63,4500
4,3,5,29,3250
23,2,6,7,4000
1719,1,3,1681,9000
120,0,3,1831,3750
1719,0,3,1681,9000
1438,1,1,1831,12500
121,2,1,1831,9000
391,1,3,1831,6500
470,0,4,340,7000
1719,0,5,287,4250
470,0,2,170,5750
391,0,7,340,7500
71,0,2,1831,7500
42,0,7,17,3750
1438,0,4,53,6500
109,0,2,171,5250
76,0,2,287,3750
1719,3,2,482,15000
470,0,3,340,7000
470,0,3,340,7000
1719,0,2,52,5250
1719,3,2,371,7000
120,0,2,15,5000
1438,0,2,129,7000
1438,0,6,1681,7000
715,2,5,224,11000
1719,0,7,67,4050
1438,1,3,1831,5250
76,0,7,340,4500
391,0,5,143,6500
470,0,3,1831,6500
259,1,1,1831,10500
156,0,1,1831,4250
2,0,3,482,5500
391,0,2,171,8000
381,2,2,1831,5500
3,0,4,224,5250
259,0,2,1831,5250
715,1,3,371,5750
1148,3,4,1831,16000
1438,0,3,1831,7000
1719,0,2,1681,7000
715,0,4,61,11500
94,0,2,89,7500
715,2,4,371,6000
259,0,2,1831,5250
1719,2,5,88,4750
391,0,2,1265,7000
470,1,5,340,7000
1719,0,3,1681,12500
391,0,4,340,7000
470,0,5,1831,5250
715,2,5,1681,6500
48,0,4,170,2500
259,0,1,371,3750
94,1,5,22,3750
23,4,2,482,22500
80,0,3,52,5250
1719,1,3,1681,9000
1719,3,4,22,6000
1719,1,2,1681,9000
109,2,7,1681,17500
391,0,2,482,5250
391,0,4,1265,7000
1719,0,2,482,6000
391,0,3,482,5250
391,0,3,1265,7000
35,0,2,1681,12500
8,0,2,17,4750
1438,2,2,1831,7000
381,1,4,371,7000
80,0,2,143,5250
1719,2,2,1831,5250
76,3,3,371,5250
470,0,4,171,6500
71,0,1,1681,7000
381,0,2,371,5250
31,0,5,53,5250
1719,0,2,170,5000
1719,0,2,170,5000
391,0,3,7,6000
1719,1,2,27,10000
1719,0,6,371,6500
470,0,5,1265,6500
231,2,3,1265,11500
48,0,2,287,3750
1438,0,3,1265,9000
1719,1,4,53,5000
231,1,4,53,7500
1438,0,3,1831,12500
1719,2,3,371,4250
1719,3,2,143,9000
470,0,1,1265,7000
19,0,3,224,4000
1719,2,5,158,6500
381,0,6,1831,4400
1438,3,2,1831,8500
1719,1,3,1681,7000
259,1,2,1681,4250
4,1,4,158,3250
381,0,3,75,5000
76,0,4,1265,4250
381,3,4,1831,12500
470,0,4,1681,7000
470,0,3,482,5250
1,1,3,1265,5500
1438,2,5,89,9000
6,3,5,120,14000
80,0,5,171,4500
715,0,4,1831,7000
715,4,3,1265,22500
1719,0,2,170,5000
391,0,2,1265,3750
391,0,2,143,5000
715,1,3,371,5750
75,0,2,1831,5250
1438,3,3,1831,25000
470,0,5,482,7000
75,1,7,1681,7000
715,2,4,32,8500
470,0,2,1831,5000
1719,2,2,371,5250
381,0,3,170,5250
156,1,1,1265,4500
470,0,5,1681,9000
715,2,5,22,7000
231,0,3,371,4500
1438,0,2,1265,9000
470,0,4,1831,7000
259,3,3,340,15416.66667
23,3,5,129,5500
94,0,3,371,5250
120,3,3,371,7000
1719,3,2,1831,9000
18,0,3,1831,3750
1438,0,1,63,7000
1719,2,5,129,10416.66667
14,3,3,287,11000
18,0,3,29,4000
1148,0,2,482,7000
94,2,2,371,6000
1438,0,2,1831,7000
470,0,5,67,7000
1719,0,4,28,7000
94,0,4,371,3750
120,4,3,158,6500
1438,0,1,129,10000
391,1,4,482,7000
52,0,5,171,8000
391,1,5,88,3750
715,2,4,61,22500
259,3,5,1831,7000
381,0,4,50,9000
1148,3,7,371,20000
381,3,1,1831,7000
470,2,5,224,12500
381,0,3,1265,12500
381,0,4,88,7000
1438,3,4,224,9000
67,0,3,371,6000
231,3,2,1265,37500
1719,1,3,224,5250
715,2,4,340,12500
121,0,7,171,10000
109,1,3,371,3250
76,2,3,158,5750
715,0,3,287,15000
1438,2,6,224,9500
1719,1,3,371,6000
1438,2,3,1681,22500
1438,3,2,1265,9500
1438,3,2,52,22500
67,1,2,5,5000
76,0,2,170,3750
715,0,2,1831,7000
391,0,5,61,13750
1719,2,5,52,7000
1719,0,3,1681,9000
391,1,3,158,4500
231,2,3,1265,10000
1438,4,5,50,35416.66667
1719,2,2,1831,6500
1438,0,1,482,9000
715,2,3,371,7000
1719,2,2,158,6500
1719,3,5,371,7000
1719,2,3,53,10500
1719,0,7,17,12500
1719,0,2,143,6250
391,0,4,1681,6000
470,0,4,67,7000
470,0,4,1831,7000
1719,2,3,371,6500
1719,0,2,143,5250
133,2,1,1831,12500
1719,0,3,1681,5250
3,2,7,1831,5250
470,0,2,340,9000
715,1,7,1831,8000
391,0,5,482,5500
121,1,5,371,5250
1719,1,2,1831,10000
1438,1,2,482,4750
76,1,4,371,5250
1438,4,3,482,12500
71,0,2,371,5250
381,0,2,53,7000
1719,0,1,1265,5250
35,0,4,371,3750
1719,0,3,120,10000
73,1,3,1265,10000
3,1,5,371,7000
109,0,6,170,5250
391,0,4,371,5900
1719,3,4,1831,20000
85,1,5,89,3500
470,0,4,1681,5250
1719,2,3,371,5250
715,2,4,371,6000
1438,3,5,8,5250
231,2,3,1265,12500
80,1,2,1831,5250
13,1,3,158,3750
121,2,4,287,11000
470,0,7,1831,7500
1719,3,2,371,5833.333333
4,3,4,371,4000
715,0,2,1831,6000
1,3,5,371,14000
80,0,4,48,4750
3,1,4,371,5250
1719,3,3,1831,9000
1719,0,3,1265,9000
1719,1,1,224,5250
1719,0,7,158,4500
8,2,5,371,9000
1719,0,3,1681,10000
133,1,4,53,6000
1719,0,3,371,5250
133,0,2,1265,3000
1438,2,2,61,6500
8,1,5,158,5050
73,0,3,10,3750
381,0,3,371,6000
1719,2,3,1831,12500
42,2,2,371,3750
1719,2,3,1831,7500
121,2,3,111,7000
231,0,3,1831,5250
381,0,2,224,9000
715,0,4,170,5000
76,0,5,224,3750
715,0,4,371,9000
715,2,3,1831,6500
1438,1,4,171,8000
109,1,2,170,5250
1719,3,2,1831,12500
381,3,1,482,50000
231,2,1,1265,10500
94,1,6,170,7000
120,1,4,1265,4200
381,3,3,224,3750
470,1,3,129,3750
715,3,3,55,8500
715,1,2,1265,7000
120,0,2,1831,5000
11,1,4,158,4500
1719,1,3,1831,4250
76,1,3,15,5250
13,3,3,27,8000
103,0,4,111,7500
120,2,3,171,3750
470,0,3,27,5000
1438,0,3,1831,9000
94,0,3,158,5250
121,0,3,41,4750
715,4,1,1265,17500
121,0,5,53,7500
715,2,2,1831,7000
1719,1,3,1831,8000
381,3,3,371,9000
76,0,2,41,3750
391,0,3,88,8000
42,1,7,171,5000
381,0,3,1831,3750
1719,1,1,14,10500
35,2,3,224,7000
715,0,3,171,6500
75,1,7,1681,7000
1719,1,4,371,5250
381,2,4,158,3750
1719,1,4,371,7000
75,0,7,1681,7000
80,0,3,371,5250
1438,1,6,63,5500
85,0,2,371,5250
715,0,3,1831,35000
75,0,7,1681,7000
1719,2,3,371,5500
715,0,1,34,10416.66667
1,2,2,1265,9000
1,1,3,48,3750
259,0,4,34,9000
391,3,1,1265,12000
94,0,5,171,10000
391,0,2,224,3750
715,3,5,143,10500
1719,0,3,28,9000
715,1,1,1265,5250
715,0,3,371,3750
1438,0,5,371,8000
76,0,3,371,5250
1438,3,4,48,12500
715,3,4,1831,10000
1719,1,2,224,3750
715,1,4,1265,30000
133,3,2,1831,6000
16,1,2,158,4000
1719,1,4,1831,6250
259,2,4,371,3750
103,3,4,371,7000
71,0,1,1831,4000
715,3,4,111,7500
94,0,3,371,5000
133,0,4,1831,5250
1719,1,3,1831,7000
1719,0,2,158,5250
470,2,3,340,5250
121,1,3,1831,5500
715,1,2,143,6000
231,1,1,1831,15000
9,0,5,1831,7000
715,1,2,1831,6000
31,0,4,171,7000
13,1,5,371,5750
1719,3,3,1831,5250
1719,0,4,371,3750
391,0,1,1265,3000
1719,3,3,1831,12500
231,0,5,371,3750
381,1,4,371,8000
5,0,3,1831,5250
381,0,7,371,5250
1719,3,3,371,8000
94,1,5,371,5000
76,0,3,1831,7000
391,0,4,371,3750
121,0,3,120,7500
23,1,3,340,5250
31,1,3,1265,9000
1719,0,3,120,6500
715,0,4,158,5250
71,1,3,158,3750
715,0,5,1831,5000
1719,2,3,224,4000
1438,0,6,1681,5000
715,3,3,20,11500
75,1,4,1831,4000
1719,3,2,371,5250
42,0,6,371,7000
27,1,3,158,3750
715,2,4,22,5250
381,1,3,371,6250
715,2,3,1831,12500
391,3,3,1265,5750
1438,1,4,1831,7000
715,0,3,1831,7500
1719,0,2,1831,5250
85,1,4,371,3750
381,2,3,63,9000
73,4,4,158,9500
3,2,5,29,5000
19,0,3,1831,4000
715,0,1,143,5000
381,0,2,1831,21500
71,0,3,22,5250
52,0,4,371,3750
35,2,3,34,6000
1719,3,4,371,9000
1,0,4,371,4500
1438,1,3,1831,7000
94,1,1,129,6500
94,0,2,6,4500
381,0,4,371,6000
94,1,2,1681,6000
231,3,3,158,10500
1719,3,3,371,7000
13,1,3,143,3750
42,0,7,371,5250
1148,3,4,371,5250
94,0,4,371,4500
1719,0,3,371,5250
103,1,5,371,5500
75,0,2,143,4750
1719,2,3,371,5500
715,1,2,1831,5250
4,2,5,371,9000
14,0,3,340,3750
14,0,3,287,7000
14,0,3,340,2500
715,0,4,371,7000
76,2,5,224,4000
391,2,5,22,5000
1719,0,3,53,8500
1148,0,2,129,11500
259,3,4,371,5000
19,0,2,1831,5750
381,2,2,1265,15000
1719,1,2,1831,8000
1438,2,3,1265,10500
4,0,6,32,5250
120,2,6,111,5150
1719,2,4,1681,9000
1148,4,7,1265,21500
391,4,7,1265,15000
13,0,5,158,5000
1148,0,3,371,9000
1148,2,4,1831,29166.66667
715,0,7,111,12500
715,1,4,120,9000
1438,0,3,13,5250
121,3,3,1831,15000
1438,1,5,482,7950
231,1,3,129,5750
1438,2,3,1681,11500
381,2,5,1831,6000
1438,0,3,48,7000
133,0,4,171,7000
715,0,4,1681,7000
715,0,3,30,10416.66667
715,0,3,482,3500
1438,1,6,67,10000
259,0,4,1831,9500
1148,2,5,61,9000
1438,0,5,224,5250
1719,0,5,1831,6500
1438,0,3,1831,17500
1438,0,2,53,5500
133,3,2,224,5833.333333
1438,1,3,1831,8000
470,0,3,482,5250
231,0,3,22,11500
1719,1,2,482,4500
1438,4,3,75,12500
1438,1,2,1265,7500
1719,2,2,287,9000
1719,0,2,1681,5000
1438,0,5,1265,12500
1438,2,5,61,8500
27,1,3,224,6000
76,2,4,129,5250
121,0,2,482,5250
715,0,3,482,5250
715,2,3,1831,15000
156,3,3,1831,11500
259,0,4,340,9000
1438,0,5,1831,15000
1438,0,5,1831,27500
67,4,3,224,4500
1438,2,3,48,7000
1438,1,3,1265,12500
52,1,5,1831,7000
1438,0,2,224,6500
715,4,7,111,27500
1438,0,2,482,22500
470,0,6,1681,5250
1719,4,3,1265,22500
1438,0,3,158,7000
715,3,1,143,7500
1719,0,3,371,4500
715,2,4,129,7000
1438,0,3,53,7000
1719,1,3,120,6500
715,1,3,22,7000
1719,2,3,1831,6250
75,1,3,1265,4500
1438,0,3,143,7000
1438,1,4,371,7000
52,0,5,111,5000
133,1,5,1831,4500
1719,2,2,1831,5500
1438,0,2,482,12500
259,0,3,171,4250
259,1,5,1681,5250
1719,2,2,1265,11500
715,0,3,287,4500
103,0,3,1831,5500
1148,0,4,158,3750
1438,0,5,61,7000
1438,1,3,75,7000
15,0,7,170,4000
103,1,5,143,5000
121,2,1,1265,12500
1438,4,2,1831,30000
1438,0,6,48,22916.66667
381,0,1,1265,4500
1438,3,2,1681,16666.66667
1,0,2,482,3750
1438,0,7,111,5250
1719,3,2,371,7500
231,0,2,1831,7000
76,0,2,143,5250
1438,1,2,1831,12000
133,0,5,28,3750
4,0,3,1265,8000
1148,0,6,1265,9000
52,0,1,482,6000
1719,1,3,371,5000
1438,0,1,29,3262.5
1719,1,5,15,5500
1438,0,1,1681,3262.5
391,2,5,340,6000
75,3,3,1265,9000
1719,0,3,120,15000
1438,1,3,32,6000
1148,1,4,371,5250
1148,2,2,129,7000
80,0,3,143,5833.333333
391,0,4,224,7000
381,0,5,371,6000
391,0,3,1681,11500
231,0,5,143,5250
35,3,7,61,6500
1438,4,1,67,17500
1719,0,5,371,5250
391,3,3,287,10000
1719,0,4,371,6250
1719,1,1,30,8000
391,3,2,88,15000
103,0,5,171,8000
381,1,4,340,15000
715,2,2,224,6000
1438,1,3,129,11500
71,0,7,1265,5000
715,2,3,287,15000
1438,0,2,1681,4500
391,0,2,1265,9000
1719,2,5,1831,7000
67,2,2,111,7916.666667
1438,0,2,29,5750
1719,0,4,1265,5250
715,4,2,1265,12500
1438,3,3,1831,11000
715,1,7,1265,9000
391,2,3,340,12500
259,3,3,29,4500
1148,0,3,482,6250
381,4,3,1831,20833.33333
470,0,1,482,8000
1438,0,2,1681,7000
1148,0,6,61,4000
1148,0,5,75,12500
391,0,2,61,3750
1438,1,6,1681,5250
6,0,5,158,4000
231,0,1,1265,7000
1719,0,3,48,5250
1438,2,1,482,12500
156,1,2,482,5250
1719,0,4,224,6500
27,0,2,1831,3750
48,0,1,1831,5250
48,1,4,482,9000
76,0,3,170,5250
4,2,1,371,6000
1438,2,1,48,8000
1438,4,2,27,9000
715,3,2,1831,8500
381,0,5,48,13333.33333
1719,0,2,1265,9000
1438,2,3,1681,17500
259,0,2,1831,3750
109,1,3,41,5250
1719,1,3,371,5000
1719,2,3,1265,10000
1148,2,2,67,5250
94,0,2,1265,6500
121,0,5,111,5250
715,3,2,1681,14583.33333
10,1,4,371,3750
1438,2,5,482,22500
1719,2,4,1831,22916.66667
94,1,4,158,7000
1438,0,5,129,3262.5
231,0,2,1831,3750
13,1,2,371,5250
1438,2,3,1831,9000
1438,1,2,1265,7000
259,4,1,1681,15000
103,0,7,1681,10416.66667
1438,1,4,482,6000
1438,3,3,1265,18000
1719,2,2,371,4000
1719,0,4,1831,3262.5
1438,1,3,371,7000
381,3,3,371,9500
1438,3,3,1265,22500
1438,4,4,143,17500
470,0,2,1265,5250
42,0,6,48,10500
1719,3,1,52,7000
1438,2,5,29,9000
52,0,5,371,5250
80,1,2,1831,5833.333333
1438,0,2,1265,3262.5
1719,3,4,371,7000
76,3,5,224,12500
120,4,3,1831,14000
1438,3,4,48,12500
715,1,4,371,6500
80,3,4,158,9000
1438,1,2,52,10416.66667
1719,0,2,371,4000
71,0,3,1831,4250
103,2,5,224,5750
1719,0,3,1831,6666.666667
1438,3,2,371,9000
52,0,5,111,2500
1719,1,2,143,3750
470,0,1,143,5250
381,2,2,1831,6000
9,2,3,1265,7000
1438,0,1,34,37500
80,0,5,1831,4583.333333
381,0,4,371,6000
231,2,2,143,5000
67,3,2,53,8500
715,2,3,50,8000
1148,2,2,1831,7000
94,0,5,340,9000
1438,1,5,340,6000
381,3,4,1265,17500
1719,3,5,371,5250
1438,2,5,224,7000
231,2,3,1265,9500
381,2,2,1831,7000
470,2,2,1831,8500
1438,0,3,143,10000
1148,1,3,340,3750
1719,0,6,340,9166.666667
470,0,5,1831,7000
1148,1,3,1831,30000
1719,2,2,1831,9500
80,0,2,371,3750
1148,2,5,371,5250
1148,0,5,1265,6000
381,0,3,1831,5250
259,0,2,287,5250
715,3,2,1265,31000
715,1,4,1831,5000
48,0,5,1681,5250
48,4,5,287,8000
6,0,3,170,6960
1438,2,4,48,9000
1719,3,4,287,11500
381,0,2,1831,5250
121,2,5,48,8500
715,3,7,158,12500
1438,0,3,22,7000
1438,1,2,287,5250
120,1,2,1265,11500
1719,1,4,61,9000
1719,1,2,1831,5500
231,3,2,1265,12500
1438,4,3,171,14583.33333
1438,3,4,61,8000
109,3,5,1265,29166.66667
1719,0,2,1831,4000
133,3,3,171,3750
1438,2,3,1681,9000
23,0,5,143,3250
1438,2,3,88,8000
1438,3,3,34,12000
715,4,4,1831,8000
715,2,6,482,7000
1148,2,2,482,7750
1438,1,2,1831,5250
1719,1,3,340,5000
259,0,5,53,3750
121,1,3,48,7000
1719,1,2,120,6500
1719,1,3,88,5750
1719,2,4,224,4500
231,1,2,1265,5000
1438,1,3,1831,5833.333333
259,1,2,1265,7000
120,3,2,32,6000
1719,3,5,61,3750
1148,1,5,482,10000
1719,0,3,1831,3750
715,2,1,1831,9500
1719,4,3,1831,17500
1148,3,7,170,12500
109,2,2,287,10500
1438,4,2,1265,12500
10,3,1,1265,15000
715,3,5,224,9000
1438,1,5,89,6000
1148,0,6,482,7750
259,3,2,1831,35000
1438,0,5,1681,9000
1438,0,2,482,9000
1438,4,5,1831,20000
1148,0,2,1831,7000
109,0,4,88,5250
1438,1,3,1831,4500
1719,0,3,1831,3000
121,3,1,1831,5000
1438,1,1,1831,6000
1438,2,2,120,12500
1719,3,2,1265,15000
715,0,7,50,6000
1438,0,2,170,3262.5
1438,1,2,1831,7500
16,2,6,371,5500
94,3,1,1265,17916.66667
1719,1,3,129,5000
1438,0,1,1831,7000
1719,1,3,129,3750
1438,3,2,1265,12500
1719,1,3,1831,7500
1438,0,2,1831,18000
715,2,5,371,3750
1719,2,2,1831,16000
1148,0,3,1265,11500
1148,2,5,224,11500
1719,1,4,224,7500
381,2,6,48,7000
133,0,3,371,4000
1438,0,3,11,12500
381,1,3,371,5000
1438,3,5,1265,14000
715,3,2,1831,24000
381,1,1,143,6500
391,1,3,1831,4500
715,0,5,17,6000
1438,2,2,1831,9000
715,0,3,1681,7000
1719,3,4,371,7000
1719,3,2,287,22500
1719,1,4,371,6500
80,0,5,371,7000
1438,2,3,53,17500
715,4,3,120,45000
121,1,3,1831,3750
1438,3,2,224,10500
1719,1,7,61,7000
35,3,2,1265,8000
35,0,1,75,14583.33333
67,0,3,1681,3500
1719,0,5,371,4250
715,1,5,28,5250
231,0,7,1681,5250
76,0,5,371,5250
231,0,1,36,6000
1148,1,2,1681,10500
381,2,2,1831,7000
381,3,1,1831,22500
14,0,4,1265,5500
381,0,3,1831,8500
1719,0,4,61,5000
715,1,6,340,9000
133,0,5,22,5000
259,3,5,111,10500
1438,3,1,52,7000
2,0,4,67,2500
715,1,1,143,8000
1148,4,2,287,20000
1719,2,5,1831,6000
133,0,2,1831,4000
35,1,2,482,7000
1438,1,2,27,15000
391,0,5,28,9000
1719,0,3,1831,6500
76,2,3,1265,7000
715,2,2,1265,12500
1438,0,2,27,7250
1148,3,3,371,10000
259,0,3,1831,3000
80,1,2,88,8750
1719,2,5,170,8000
1719,1,3,120,12500
1148,2,7,1265,12000
1719,0,3,224,3750
76,0,3,371,4250
120,3,3,1831,10500
715,0,5,371,6500
1438,0,2,143,7000
6,1,3,111,3750
1148,3,5,224,7000
1719,3,4,371,7000
391,3,4,61,9500
76,1,4,371,5000
381,2,4,371,5250
715,2,2,1831,6000
15,3,3,29,3500
381,2,3,1831,5500
133,3,2,1681,12500
1438,0,3,1681,20000
1438,0,3,75,9000
1438,0,1,158,6750
52,0,3,482,6500
470,1,1,340,10000
381,0,5,371,5500
231,1,4,29,3750
259,0,3,1831,5000
1438,3,2,1831,11500
1719,2,3,1265,15000
231,0,3,75,16666.66667
1438,0,3,41,5250
80,1,3,1831,6500
1719,2,2,1831,15000
1438,2,3,61,7000
231,0,3,1265,40000
259,3,2,143,12500
1438,0,3,287,9000
391,3,3,13,5000
1438,1,2,3,7000
1438,0,3,61,8500
1438,0,2,1831,8000
80,2,3,88,5250
381,2,5,158,7500
109,3,1,1265,9000
42,3,4,111,8500
715,4,5,111,22500
1438,0,5,340,7000
23,0,3,371,5250
1148,0,2,129,5250
1148,0,3,52,7000
8,2,5,224,3750
1719,1,5,170,8000
1148,2,2,143,5250
1438,1,4,1831,6500
715,2,7,1681,16000
381,0,5,224,2500
1148,0,4,1265,12500
80,0,3,371,5833.333333
1719,4,4,158,7500
1438,2,4,371,6000
1148,0,2,1831,5000
1438,4,2,17,9000
1,0,4,224,3500
52,2,3,371,5000
76,0,1,1681,8000
1148,4,2,50,25000
1148,0,2,1265,9000
103,0,5,89,4500
156,1,5,1265,8000
52,1,2,36,7000
1719,0,5,1831,4000
1719,1,3,371,7000
16,0,2,482,5000
381,0,5,48,8000
715,0,4,171,4000
121,0,1,1265,12500
1719,1,2,1831,5000
259,4,3,1265,14583.33333
1438,0,3,1831,7000
1719,3,5,48,20000
1438,3,2,1831,17500
231,3,3,287,10000
1719,3,4,371,8000
231,0,2,170,12500
1719,0,5,371,3750
8,0,5,129,8000
1719,0,5,371,11500
1719,0,2,371,5500
73,0,2,1265,7500
1719,0,3,371,4500
1719,3,5,1265,11500
381,0,6,171,6000
1438,2,4,1681,11500
715,2,4,158,5250
1438,0,2,129,10000
391,2,5,75,5000
1,3,2,89,3500
4,0,5,1265,7000
1719,2,5,371,6000
1719,0,5,340,10000
1438,2,2,52,9000
715,3,6,1265,15500
231,2,3,120,11500
391,3,5,224,5250
1438,0,7,61,6500
121,0,2,1265,3750
1719,3,4,371,5250
1438,0,3,1265,7000
94,0,7,67,17500
1719,0,5,1265,9000
1719,0,3,482,4000
1438,1,6,88,11250
1148,0,6,482,8000
1438,2,2,1831,10416.66667
1438,3,2,1831,18000
715,0,5,129,5250
1148,4,2,1831,40000
470,0,4,1831,6000
1438,0,1,1831,3915
1438,0,2,1265,5500
381,3,2,371,9000
381,2,4,1831,8500
1719,0,2,1831,9000
1438,2,3,88,7000
715,3,3,1831,12500
35,1,2,1265,45833.33333
121,2,3,48,5250
391,2,6,8,9000
156,3,2,1681,9000
13,1,3,371,3750
715,1,2,340,12500
80,1,3,111,5000
1719,0,2,158,3750
35,1,3,371,4750
35,1,2,482,7000
109,0,3,1265,5000
76,0,4,158,3750
71,0,3,1831,4000
121,0,5,48,9000
1148,1,2,32,6000
381,2,4,371,7500
71,0,2,1831,4500
42,1,3,1265,12500
715,2,3,111,6500
52,5,2,1265,22500
1,0,3,171,3250
715,3,2,158,9000
1438,5,2,287,22500
715,1,2,1681,8000
1438,3,5,61,5250
35,0,3,61,5000
381,1,5,371,7000
381,0,5,50,5000
715,0,3,1265,12000
1438,4,4,1265,32500
1148,2,5,75,7000
52,0,3,371,5000
109,1,3,340,5250
259,0,4,1265,12500
71,0,2,1831,4000
1438,1,5,224,6000
1148,1,2,224,9000
1719,0,4,29,7000
1719,0,5,158,8000
1719,2,2,7,29166.66667
715,0,5,111,7000
76,0,3,29,3750
1438,2,3,129,8500
381,2,2,1831,22500
391,2,3,75,9000
715,0,7,158,21000
94,2,7,482,10000
1719,3,4,1831,12500
1719,0,5,61,5750
35,1,2,1831,5250
121,2,5,224,5833.333333
120,2,3,371,5650
231,1,2,1265,5000
8,0,5,61,3750
103,1,7,111,3750
715,2,3,1831,5250
1438,5,5,1681,39583.33333
1438,2,7,61,17500
67,0,7,48,12500
381,2,3,224,5250
1719,0,3,63,9000
85,2,2,1831,7000
1719,1,3,129,5000
109,0,3,224,5250
470,0,5,1831,7000
18,3,2,1831,10500
48,0,1,1265,6250
73,2,5,171,9000
381,1,2,371,5250
715,1,5,340,9000
1719,0,1,55,9583.333333
1438,2,5,224,11000
67,0,4,30,10500
52,0,5,224,3750
381,1,4,371,7000
715,3,2,340,13000
121,0,3,129,6000
94,0,5,371,4250
1148,0,4,53,7000
1438,1,2,61,5250
1148,4,4,1831,55000
715,1,7,111,5000
156,0,5,88,5500
381,0,6,224,5250
15,0,7,1265,5250
76,0,3,170,6000
67,1,2,1831,6250
1438,3,3,1831,7000
1148,1,2,287,15000
1438,3,3,1831,20000
715,2,3,1681,5250
1148,0,2,11,12500
1438,3,3,1265,17500
381,1,2,371,8541.666667
715,1,5,1831,9000
103,0,6,48,5000
14,2,4,1831,7000
1438,3,3,1831,18500
1438,0,3,1265,3750
1438,3,3,170,21750
1438,0,4,1681,9000
1438,2,5,1831,9000
1719,0,2,1681,7000
381,0,4,1681,9000
1438,0,4,1831,12500
103,2,3,29,8500
1148,0,4,1831,35000
231,2,5,88,7000
231,0,4,22,6500
1719,1,1,1265,5250
1148,0,7,61,7500
1438,0,3,52,12500
470,0,1,482,7000
103,0,7,340,5000
103,0,2,143,4000
1719,0,7,75,4200
1719,1,6,27,6000
1719,4,5,129,20500
1438,1,4,1681,7000
1719,0,6,20,6250
381,0,2,340,2500
1438,0,7,224,7000
1719,3,1,371,9000
80,0,3,111,7000
48,0,2,1265,3750
1438,2,5,371,7000
715,4,7,89,35000
1438,1,3,48,7000
1438,3,4,120,17500
1438,0,5,158,5250
71,1,3,1681,3500
35,2,5,129,4000
715,2,7,50,9500
1438,4,4,340,22500
1719,1,5,158,5500
231,3,5,75,14000
381,0,5,1831,5250
1719,3,2,1265,9000
1438,6,3,287,40000
133,1,3,14,12500
11,0,5,224,3350
133,0,2,371,3750
80,1,3,88,6250
35,3,2,170,8500
381,0,2,20,27500
1148,3,5,32,15000
4,3,3,1265,12500
80,0,4,1681,6250
15,1,2,48,3750
1438,3,5,1265,15000
1438,3,1,7,5250
1438,3,5,1681,14000
4,0,2,129,4500
1719,0,7,14,20000
35,0,5,88,10416.66667
1438,3,2,143,10000
391,1,5,1831,6500
1719,0,3,1831,5250
259,2,3,1265,9000
1719,2,2,1265,10500
1438,2,3,482,7500
1438,1,1,32,11500
76,2,3,53,5250
1438,1,2,1831,7000
120,2,2,1265,7500
231,3,3,371,5500
75,1,5,1265,7000
109,0,7,36,3750
1438,1,2,55,8000
1438,0,4,482,3262.5
1438,0,1,129,2500
1719,1,5,371,4500
391,3,5,170,27500
23,1,3,129,14000
1438,0,2,120,15000
103,1,7,1831,4500
71,1,5,129,3750
259,0,5,61,20000
259,0,4,287,13000
1719,1,3,129,7000
120,0,1,32,3750
715,0,4,41,5000
715,0,2,340,30000
1148,4,2,170,21500
1438,1,7,61,6000
133,3,1,29,5250
715,1,5,48,6000
381,0,3,1831,5250
7,4,3,143,7000
715,3,2,143,8750
1438,3,2,1265,12500
1719,3,2,287,15000
1719,3,5,1831,23000
76,0,3,63,3750
67,0,7,129,7000
1438,0,5,171,11500
1438,0,2,1265,5500
391,2,2,1831,5500
121,0,1,13,5250
715,1,6,371,7000
1719,1,5,50,5250
1148,3,3,111,9000
1438,3,5,1265,13500
8,1,4,8,2750
231,0,5,340,3750
1438,1,3,1831,7000
1438,3,3,129,7500
1438,2,5,88,18750
381,0,3,224,6000
231,2,3,1265,11000
1719,0,2,52,7000
381,1,2,158,7000
1719,2,4,371,5250
1719,1,3,371,5250
121,0,2,287,6000
1438,0,3,11,12500
1438,2,4,1265,11000
1719,2,3,48,7000
35,0,5,1681,6750
391,2,4,53,5250
1148,0,5,371,6000
1438,1,2,1831,7000
391,2,2,1265,10000
76,0,4,22,6000
1719,1,5,17,6500
35,0,5,171,3750
1438,0,3,129,7000
18,0,5,111,4250
1719,0,5,371,7000
259,3,5,111,11500
470,0,3,482,7000
1438,4,4,111,20000
80,1,2,143,4750
1719,2,2,1265,11500
103,1,4,371,4000
8,3,1,1681,6000
1719,0,3,371,7000
1719,2,4,371,11000
715,1,4,224,22500
1719,2,4,371,10500
1719,1,2,1831,9000
1,1,2,371,7000
259,0,3,371,4400
259,1,6,158,3750
1148,1,1,1265,9000
120,0,3,1831,8000
94,0,5,17,5250
391,0,5,50,5250
31,1,2,1265,9000
1438,1,7,129,17500
381,0,4,371,5250
381,1,3,1831,10000
391,0,2,224,4250
1438,3,3,371,7000
1438,3,3,1831,22500
1438,1,3,1265,22500
715,2,5,371,5500
715,0,1,1831,17500
1719,0,5,371,4500
1438,5,7,63,22500
1438,0,4,171,9000
1148,2,3,371,7000
27,0,2,340,5250
